date,code,open,high,low,close,volume,amount,ETF_Turnover,new_high_pct
2021-12-02,sh.000905,7256.4241,7279.9456,7221.3624,7229.988,17655554400.0,198627000000.0,0.48,4.07554672
2021-12-03,sh.000905,7233.5723,7310.2748,7223.7957,7301.9173,18622273800.0,200791000000.0,0.41,5.268389662
2021-12-06,sh.000905,7308.9885,7330.4685,7235.4479,7240.4558,21306995200.0,218323000000.0,0.73,3.37972167
2021-12-07,sh.000905,7274.1261,7284.6445,7148.0679,7206.8257,19224385400.0,206136000000.0,0.47,2.485089463
2021-12-08,sh.000905,7224.9995,7302.9905,7214.2588,7302.9905,16928045300.0,190280000000.0,0.53,4.771371769
2021-12-09,sh.000905,7298.7955,7331.5838,7290.268,7320.3177,19608716800.0,211492000000.0,0.43,4.870775348
2021-12-10,sh.000905,7285.9735,7317.2658,7276.6134,7306.646,18723069500.0,209398000000.0,0.75,4.468718967
2021-12-13,sh.000905,7334.11,7371.31,7322.4381,7353.0306,18536306100.0,210742000000.0,0.49,5.064548163
2021-12-14,sh.000905,7330.236,7349.8781,7314.4295,7324.1331,15958375300.0,183556000000.0,0.36,6.057596822
2021-12-15,sh.000905,7319.6641,7352.379,7302.3831,7314.2586,15992392300.0,183859000000.0,0.37,4.464285714
2021-12-16,sh.000905,7323.4117,7380.9974,7323.4117,7380.9974,17769034000.0,187009000000.0,0.56,5.753968254
2021-12-17,sh.000905,7380.7202,7384.0175,7308.7215,7314.5601,19626533600.0,203440000000.0,1.07,4.365079365
2021-12-20,sh.000905,7290.9488,7313.4816,7191.0499,7195.9732,18172785300.0,190351000000.0,2.11,4.459861249
2021-12-21,sh.000905,7190.9728,7285.7209,7190.9728,7275.4675,17621674600.0,164258000000.0,1.02,9.018830525
2021-12-22,sh.000905,7289.9065,7318.605,7271.8182,7302.463,17411719000.0,171088000000.0,0.71,8.118811881
2021-12-23,sh.000905,7306.1587,7349.9951,7290.3792,7337.19,16913176000.0,180467000000.0,0.55,5.835806133
2021-12-24,sh.000905,7335.9996,7339.9405,7257.5267,7278.7556,16941870200.0,182681000000.0,1.42,6.923837784
2021-12-27,sh.000905,7269.37,7323.876,7255.7163,7272.7493,14861878900.0,165586000000.0,1.41,7.8140455
2021-12-28,sh.000905,7281.0041,7290.5389,7240.9278,7286.0336,14326204000.0,164783000000.0,1.01,4.055390702
2021-12-29,sh.000905,7275.6736,7290.8597,7242.3024,7247.7741,13620955200.0,155744000000.0,1.07,3.659742829
2021-12-30,sh.000905,7246.0313,7324.4981,7244.2221,7310.96,14165111100.0,158448000000.0,1.12,8.506429278
2021-12-31,sh.000905,7320.9363,7368.1297,7317.7047,7359.4024,14990900300.0,169457000000.0,1.0,12.46290801
2022-01-04,sh.000905,7387.8055,7392.1023,7317.5011,7354.4562,20081001800.0,219175000000.0,1.05,16.41938675
2022-01-05,sh.000905,7343.8995,7346.2621,7200.7314,7222.6747,19400240400.0,209810000000.0,1.45,7.121661721
2022-01-06,sh.000905,7187.9499,7242.766,7167.8078,7229.9601,17333576500.0,179908000000.0,1.04,9.198813056
2022-01-07,sh.000905,7232.4087,7262.805,7168.0396,7175.676,20001801100.0,202498000000.0,0.98,7.220573689
2022-01-10,sh.000905,7161.4375,7193.9224,7122.0892,7191.4511,16574887800.0,176718000000.0,0.46,11.47378833
2022-01-11,sh.000905,7187.0155,7206.9187,7118.8378,7135.2232,16949456500.0,179645000000.0,0.8,8.209693373
2022-01-12,sh.000905,7160.1762,7196.9327,7148.6276,7196.9327,15605148300.0,170334000000.0,0.51,7.114624506
2022-01-13,sh.000905,7203.2434,7203.2434,7096.3251,7097.7594,16914896800.0,174599000000.0,1.07,5.23715415
2022-01-14,sh.000905,7063.4231,7125.092,7052.6348,7081.1408,17559119800.0,181514000000.0,1.15,5.034550839
2022-01-17,sh.000905,7080.6157,7169.3446,7078.6629,7157.8593,16177971900.0,183491000000.0,0.9,7.100591716
2022-01-18,sh.000905,7163.1284,7191.0046,7133.1954,7163.1586,17923539100.0,195000000000.0,0.7,5.029585799
2022-01-19,sh.000905,7144.4768,7182.0623,7078.3609,7118.762,16317836800.0,174675000000.0,1.29,6.804733728
2022-01-20,sh.000905,7119.5101,7135.7759,7040.0143,7056.7854,16866628200.0,172753000000.0,1.52,4.930966469
2022-01-21,sh.000905,7037.9389,7040.425,6965.333,6976.6155,14467978900.0,158204000000.0,2.26,3.25443787
2022-01-24,sh.000905,6942.9178,7006.7008,6925.7709,6979.2456,12267956400.0,135921000000.0,0.95,1.873767258
2022-01-25,sh.000905,6959.995,6979.483,6743.9566,6743.9566,15033724400.0,154265000000.0,1.56,0.788954635
2022-01-26,sh.000905,6762.3509,6799.8129,6721.8961,6782.5763,12061531000.0,130235000000.0,1.11,0.887573964
2022-01-27,sh.000905,6781.6081,6785.7265,6605.9159,6605.9159,12524375600.0,132245000000.0,1.21,0.394477318
2022-01-28,sh.000905,6690.1755,6690.1755,6510.1811,6580.53,12708881900.0,130258000000.0,1.94,0.394477318
2022-02-07,sh.000905,6664.5682,6702.3323,6656.1312,6676.6122,14509261900.0,138642000000.0,1.68,1.972386588
2022-02-08,sh.000905,6678.9894,6742.4015,6599.3668,6742.1921,15959857500.0,145459000000.0,0.8,5.522682446
2022-02-09,sh.000905,6736.7511,6848.6947,6725.7983,6843.0271,16282272100.0,155363000000.0,0.88,5.621301775
2022-02-10,sh.000905,6841.1608,6864.6863,6797.0071,6840.485,15491656500.0,147065000000.0,0.73,8.579881657
2022-02-11,sh.000905,6811.7797,6840.7212,6735.894,6745.0235,15980135400.0,156700000000.0,0.99,5.128205128
2022-02-14,sh.000905,6711.5875,6765.5158,6667.4898,6695.6958,13708245900.0,132192000000.0,1.26,2.268244576
2022-02-15,sh.000905,6700.8179,6762.8586,6686.9491,6760.2776,11280576000.0,121268000000.0,1.1,0.887573964
2022-02-16,sh.000905,6779.2077,6788.3641,6751.8001,6772.0336,10841400300.0,114685000000.0,0.91,1.972386588
2022-02-17,sh.000905,6764.3343,6797.6154,6730.1804,6768.7888,12298508900.0,130707000000.0,0.76,2.169625247
2022-02-18,sh.000905,6734.519,6835.2033,6727.8158,6835.0217,13995263800.0,134407000000.0,0.81,6.50887574
2022-02-21,sh.000905,6843.0844,6871.9925,6822.8758,6867.1129,14514631300.0,150072000000.0,0.83,7.593688363
2022-02-22,sh.000905,6827.0469,6827.0469,6743.8487,6784.7622,14860991500.0,152906000000.0,0.84,4.043392505
2022-02-23,sh.000905,6785.1032,6889.6961,6785.1032,6887.4236,14411662000.0,159413000000.0,1.15,3.747534517
2022-02-24,sh.000905,6861.4115,6898.4143,6688.7529,6764.8756,21084975500.0,218057000000.0,1.68,2.071005917
2022-02-25,sh.000905,6805.6374,6895.0443,6801.3265,6819.4311,15642913900.0,164106000000.0,1.23,1.873767258
2022-02-28,sh.000905,6831.4875,6853.3427,6770.0507,6853.3081,13960138800.0,148585000000.0,0.81,3.54679803
2022-03-01,sh.000905,6868.6218,6889.3312,6837.2469,6874.0447,13771721800.0,147535000000.0,1.02,1.97044335
2022-03-02,sh.000905,6853.0715,6878.35,6828.0631,6875.2404,13711497800.0,140871000000.0,0.72,4.630541872
2022-03-03,sh.000905,6900.9773,6907.4088,6843.9865,6859.5522,18909178100.0,173517000000.0,0.77,8.078817734
2022-03-04,sh.000905,6823.8348,6871.0857,6779.414,6803.8337,17741188200.0,165853000000.0,0.83,4.039408867
2022-03-07,sh.000905,6800.7674,6800.8159,6628.4825,6659.3902,16648459400.0,164637000000.0,1.07,3.149606299
2022-03-08,sh.000905,6650.5797,6665.9467,6416.8002,6429.8888,18629607900.0,184444000000.0,2.38,1.279527559
2022-03-09,sh.000905,6443.2024,6462.4778,6066.7635,6305.6093,19780274000.0,188336000000.0,3.21,1.57480315
2022-03-10,sh.000905,6424.9121,6475.1435,6390.7252,6414.9402,15315235500.0,158972000000.0,2.06,2.165354331
2022-03-11,sh.000905,6343.1858,6479.7207,6270.0233,6474.1269,15211450300.0,158771000000.0,1.53,1.87007874
2022-03-14,sh.000905,6419.2391,6490.6124,6323.5779,6323.5779,13795400500.0,153706000000.0,1.6,0.885826772
2022-03-15,sh.000905,6272.4432,6278.0688,5964.9813,5964.9813,19471374500.0,184102000000.0,2.91,0.786627335
2022-03-16,sh.000905,6068.8999,6173.7875,5824.3301,6156.2714,17882684700.0,178613000000.0,3.09,1.474926254
2022-03-17,sh.000905,6233.6437,6369.8884,6225.9795,6267.5244,17043854100.0,184845000000.0,1.78,1.081612586
2022-03-18,sh.000905,6249.476,6338.2235,6231.7261,6332.2166,15262021400.0,153302000000.0,1.13,1.671583088
2022-03-21,sh.000905,6340.5589,6389.2103,6284.8526,6358.943,15965372300.0,161774000000.0,2.16,2.064896755
2022-03-22,sh.000905,6343.4004,6404.827,6313.2741,6358.1093,15110787400.0,145705000000.0,0.76,2.55653884
2022-03-23,sh.000905,6368.3126,6420.1586,6353.3361,6398.1009,14317935800.0,141685000000.0,0.62,2.753195674
2022-03-24,sh.000905,6370.971,6384.4046,6315.1424,6344.115,13774908600.0,139176000000.0,0.55,2.85152409
2022-03-25,sh.000905,6346.7106,6373.4658,6268.2376,6268.2376,13497225600.0,135182000000.0,0.58,2.85152409
2022-03-28,sh.000905,6230.1211,6322.1284,6176.2482,6283.2814,14485788700.0,136992000000.0,0.57,3.244837758
2022-03-29,sh.000905,6289.4756,6316.3129,6233.2822,6253.0692,14136212400.0,140401000000.0,0.64,2.753195674
2022-03-30,sh.000905,6272.0017,6377.8744,6261.8037,6377.8744,16401457500.0,155601000000.0,1.17,3.736479843
2022-03-31,sh.000905,6361.1036,6383.0744,6313.9663,6324.9609,17690394800.0,167073000000.0,0.69,4.518664047
2022-04-01,sh.000905,6289.39,6373.2603,6274.0006,6364.5206,17512859600.0,154552000000.0,0.93,5.206286837
2022-04-06,sh.000905,6363.002,6363.002,6279.0719,6356.9271,19685358400.0,169525000000.0,0.66,6.084396467
2022-04-07,sh.000905,6321.8086,6364.6276,6221.5908,6221.5908,19076219200.0,163736000000.0,1.0,1.27576055
2022-04-08,sh.000905,6227.1952,6237.9145,6117.0139,6224.1167,18395489200.0,159245000000.0,0.72,2.84592738
2022-04-11,sh.000905,6202.0226,6202.0226,6001.5658,6029.8935,17838481200.0,162201000000.0,0.96,1.57016683
2022-04-12,sh.000905,6019.6735,6135.5702,5964.3887,6126.9065,17318018800.0,151432000000.0,1.27,1.862745098
2022-04-13,sh.000905,6094.6845,6129.6592,6039.9234,6044.3263,16704306000.0,147270000000.0,0.73,2.254901961
2022-04-14,sh.000905,6074.1342,6156.4962,6060.6813,6126.4902,15903310600.0,147089000000.0,0.75,4.117647059
2022-04-15,sh.000905,6094.1219,6122.2895,6048.1602,6070.7489,18462700000.0,162170000000.0,0.58,1.960784314
2022-04-18,sh.000905,6019.5305,6094.6714,5975.4455,6074.0069,14918638000.0,131554000000.0,0.82,1.078431373
2022-04-19,sh.000905,6067.4795,6106.9313,6052.0964,6092.3963,14199753400.0,129227000000.0,0.62,1.960784314
2022-04-20,sh.000905,6082.8122,6093.7827,5942.0045,5956.9208,15105560300.0,134721000000.0,0.66,0.685602351
2022-04-21,sh.000905,5933.7886,5971.1943,5742.4182,5759.8013,15785450500.0,135626000000.0,1.11,0.293829579
2022-04-22,sh.000905,5728.193,5794.3351,5667.3384,5740.9844,13999759800.0,120244000000.0,1.21,0.587084149
2022-04-25,sh.000905,5656.3939,5656.3939,5369.7171,5369.7171,18675348000.0,150664000000.0,1.76,0.0
2022-04-26,sh.000905,5374.2548,5434.7038,5225.2065,5234.0059,17129943300.0,139144000000.0,1.78,0.195694716
2022-04-27,sh.000905,5179.0311,5440.0693,5158.476,5437.0374,17969338400.0,148166000000.0,2.14,0.782778865
2022-04-28,sh.000905,5398.9043,5472.8233,5339.6085,5418.7641,15503977300.0,133024000000.0,1.75,0.880626223
2022-04-29,sh.000905,5458.9146,5630.9326,5443.6651,5627.9021,18128951200.0,157723000000.0,1.71,1.369863014
2022-05-05,sh.000905,5612.4964,5728.6163,5606.9405,5686.7023,16864320800.0,153614000000.0,1.17,1.761252446
2022-05-06,sh.000905,5560.9758,5629.647,5542.1811,5563.7693,15299334100.0,128085000000.0,1.55,0.978473581
2022-05-09,sh.000905,5552.4756,5626.5906,5537.9754,5608.5162,13155392900.0,114555000000.0,1.28,1.956947162
2022-05-10,sh.000905,5532.6001,5698.5144,5519.4721,5690.0868,16532961300.0,141137000000.0,0.98,2.152641879
2022-05-11,sh.000905,5697.4294,5856.1924,5696.7023,5737.8173,18516362700.0,172855000000.0,1.89,1.174168297
2022-05-12,sh.000905,5707.5559,5779.3195,5687.175,5743.1007,13921616900.0,125953000000.0,0.74,2.054794521
2022-05-13,sh.000905,5765.3172,5796.8014,5731.8598,5796.8014,13655977500.0,116785000000.0,0.72,2.739726027
2022-05-16,sh.000905,5840.243,5855.7226,5767.5448,5791.0809,15138727500.0,132451000000.0,0.98,2.739726027
2022-05-17,sh.000905,5789.9157,5816.3379,5724.4448,5816.3379,13082939100.0,119260000000.0,0.69,2.152641879
2022-05-18,sh.000905,5815.6052,5846.844,5785.4545,5797.4896,12724384500.0,114320000000.0,0.82,1.467710372
2022-05-19,sh.000905,5708.8006,5838.4074,5700.1061,5838.4074,13662374000.0,122730000000.0,0.96,2.152641879
2022-05-20,sh.000905,5854.014,5929.5421,5849.7614,5929.4882,16572732900.0,151891000000.0,0.96,2.346041056
2022-05-23,sh.000905,5941.1422,5968.851,5908.6589,5965.7277,15387601700.0,143376000000.0,0.7,3.128054741
2022-05-24,sh.000905,5962.1488,5967.2326,5745.6751,5745.6751,17754083400.0,161859000000.0,1.29,0.488758553
2022-05-25,sh.000905,5741.2348,5844.282,5736.1388,5844.2546,14359063500.0,126687000000.0,0.92,1.955034213
2022-05-26,sh.000905,5848.0259,5928.7066,5780.9701,5911.5607,16235036200.0,142667000000.0,0.98,2.834799609
2022-05-27,sh.000905,5921.3316,5952.615,5854.61,5899.915,14340686200.0,128503000000.0,0.68,2.93255132
2022-05-30,sh.000905,5918.2429,5942.9969,5867.1924,5942.8317,13385264700.0,124184000000.0,0.49,3.421309873
2022-05-31,sh.000905,5940.3724,6033.4732,5902.2751,6026.2373,15594491800.0,147825000000.0,1.3,5.278592375
2022-06-01,sh.000905,6008.7519,6042.3715,5970.493,6023.644,15536577300.0,143127000000.0,0.72,3.812316716
2022-06-02,sh.000905,6000.6176,6084.3166,5987.6409,6078.4349,15957167500.0,150036000000.0,0.77,5.767350929
2022-06-06,sh.000905,6079.8854,6194.4258,6070.707,6187.4441,18267996300.0,180119000000.0,1.24,11.14369501
2022-06-07,sh.000905,6186.5768,6199.7233,6136.0388,6186.5672,17731171800.0,169115000000.0,0.81,9.090909091
2022-06-08,sh.000905,6184.9604,6227.3285,6110.0604,6217.8276,18642886400.0,176671000000.0,0.87,9.56097561
2022-06-09,sh.000905,6207.7272,6209.1099,6088.4637,6130.6862,17212977500.0,160399000000.0,0.77,5.073170732
2022-06-10,sh.000905,6083.5009,6250.3633,6078.7845,6240.1032,19254134000.0,178687000000.0,1.12,11.2195122
2022-06-13,sh.000905,6188.7655,6250.6808,6172.9148,6233.6194,18813239700.0,197652000000.0,0.87,11.02439024
2022-06-14,sh.000905,6161.6197,6278.9724,6061.1905,6275.5652,19740316500.0,196166000000.0,1.32,11.6097561
2022-06-15,sh.000905,6275.3708,6398.3587,6261.0394,6261.0613,23814076500.0,231705000000.0,1.1,5.46875
2022-06-16,sh.000905,6262.2871,6330.3502,6242.3287,6264.822,19461508300.0,200890000000.0,1.03,6.15234375
2022-06-17,sh.000905,6220.5832,6328.3614,6181.8541,6316.3092,16785912900.0,188555000000.0,1.17,13.0859375
2022-06-20,sh.000905,6323.4058,6359.0,6277.2155,6330.3942,17520714600.0,202463000000.0,0.91,16.40625
2022-06-21,sh.000905,6324.8405,6337.0828,6215.292,6277.0014,16446163000.0,178813000000.0,0.76,6.4453125
2022-06-22,sh.000905,6281.8672,6285.6521,6176.8507,6179.57,15409431800.0,164241000000.0,1.01,4.682926829
2022-06-23,sh.000905,6186.9871,6300.4746,6142.9367,6300.4746,16826604400.0,179526000000.0,1.01,12.3902439
2022-06-24,sh.000905,6306.829,6378.498,6304.0817,6368.2827,15771270400.0,181996000000.0,0.91,16.3902439
2022-06-27,sh.000905,6398.3596,6449.3379,6390.2849,6407.7447,16891819100.0,201653000000.0,1.02,14.53658537
2022-06-28,sh.000905,6412.44,6506.665,6392.1091,6501.352,17058271100.0,196479000000.0,0.66,19.41463415
2022-06-29,sh.000905,6479.1702,6501.3927,6370.0158,6374.2974,19072830800.0,215976000000.0,0.92,5.750487329
2022-06-30,sh.000905,6385.2145,6493.0905,6385.2145,6454.0778,16384677500.0,193599000000.0,1.05,14.61988304
2022-07-01,sh.000905,6450.7504,6481.1493,6423.8571,6438.5375,14420464300.0,172658000000.0,0.68,9.356725146
2022-07-04,sh.000905,6445.0746,6524.295,6405.3788,6523.1311,15781996900.0,193784000000.0,1.37,16.27680312
2022-07-05,sh.000905,6535.4543,6548.3018,6435.7372,6511.5297,18662546900.0,206725000000.0,1.15,11.2195122
2022-07-06,sh.000905,6489.0207,6496.972,6359.4656,6418.5453,17710450200.0,188283000000.0,0.69,6.731707317
2022-07-07,sh.000905,6414.4083,6482.4181,6380.1669,6452.9863,15735112300.0,176906000000.0,0.83,10.91617934
2022-07-08,sh.000905,6478.2911,6490.1491,6404.1612,6404.4393,15098669800.0,171163000000.0,0.58,6.335282651
2022-07-11,sh.000905,6387.4493,6387.4493,6274.7378,6319.1402,15199366600.0,169420000000.0,0.57,4.873294347
2022-07-12,sh.000905,6317.8781,6346.514,6238.5626,6241.4793,14451309200.0,162745000000.0,0.53,3.411306043
2022-07-13,sh.000905,6238.6803,6287.6398,6207.7219,6268.4943,14271072300.0,148941000000.0,0.95,6.140350877
2022-07-14,sh.000905,6267.4723,6339.4222,6254.6817,6302.4319,14035405000.0,156035000000.0,0.99,6.920077973
2022-07-15,sh.000905,6279.6767,6323.5345,6196.7999,6196.7999,15838682800.0,169165000000.0,0.6,5.458089669
2022-07-18,sh.000905,6216.0998,6315.6563,6200.5203,6312.3557,15914462400.0,163899000000.0,0.71,10.33138402
2022-07-19,sh.000905,6318.8373,6347.2428,6283.4024,6335.7093,14638478000.0,163013000000.0,0.71,8.966861598
2022-07-20,sh.000905,6353.0031,6416.8716,6351.8184,6410.7088,14293257300.0,157782000000.0,0.62,12.6705653
2022-07-21,sh.000905,6400.0661,6408.458,6347.5984,6347.5984,14821018400.0,163173000000.0,0.49,9.259259259
2022-07-22,sh.000905,6353.9247,6371.3183,6236.343,6289.5325,13062066900.0,143788000000.0,0.99,6.231742941
2022-07-25,sh.000905,6297.0995,6319.1797,6213.4739,6231.2355,12945802900.0,139714000000.0,0.73,4.089581305
2022-07-26,sh.000905,6239.2088,6319.2494,6213.8365,6307.956,11727654100.0,129166000000.0,0.6,6.621226874
2022-07-27,sh.000905,6301.6083,6344.207,6286.3516,6332.2327,12043512700.0,133250000000.0,0.38,7.887049659
2022-07-28,sh.000905,6361.2729,6393.7268,6339.5502,6348.1655,13847342900.0,152662000000.0,0.61,9.931840312
2022-07-29,sh.000905,6356.5204,6365.2595,6285.7193,6294.1144,13792579200.0,152961000000.0,0.57,6.718597858
2022-08-01,sh.000905,6293.3831,6350.0383,6253.0553,6347.2211,12867901200.0,151349000000.0,0.41,10.41869523
2022-08-02,sh.000905,6288.6064,6288.6064,6095.0566,6169.9961,18290253900.0,192873000000.0,1.07,4.479065239
2022-08-03,sh.000905,6171.6172,6261.9097,6111.2198,6124.3146,14721340900.0,175545000000.0,0.71,4.284323272
2022-08-04,sh.000905,6160.4864,6177.6166,6080.101,6158.7346,11364638100.0,137806000000.0,0.78,3.11587147
2022-08-05,sh.000905,6175.4805,6274.2729,6163.5051,6270.5113,12428444800.0,150451000000.0,0.48,8.26848249
2022-08-08,sh.000905,6266.5673,6324.3401,6249.6163,6323.0746,11613293400.0,149910000000.0,0.47,9.435797665
2022-08-09,sh.000905,6314.1043,6344.84,6290.8724,6341.4806,11696665300.0,148682000000.0,0.46,7.782101167
2022-08-10,sh.000905,6331.4129,6362.2914,6298.8613,6322.0558,11889992800.0,153412000000.0,0.35,9.435797665
2022-08-11,sh.000905,6349.4961,6439.3586,6341.7215,6439.3586,14203828400.0,168399000000.0,0.6,12.15953307
2022-08-12,sh.000905,6425.1102,6463.0667,6416.2908,6420.853,14039991700.0,158383000000.0,0.44,6.517509728
2022-08-15,sh.000905,6405.7169,6462.5378,6394.2182,6442.8093,13362748200.0,151482000000.0,1.01,7.392996109
2022-08-16,sh.000905,6446.7604,6492.5396,6440.3764,6465.1866,13584149500.0,150951000000.0,0.56,7.782101167
2022-08-17,sh.000905,6473.2526,6501.362,6428.9652,6493.5047,14622031900.0,165337000000.0,0.71,9.435797665
2022-08-18,sh.000905,6481.3704,6483.6928,6448.7455,6468.8056,13045175900.0,151581000000.0,0.41,10.21400778
2022-08-19,sh.000905,6468.8233,6477.3137,6390.9328,6391.7159,14259085100.0,161778000000.0,0.61,4.86381323
2022-08-22,sh.000905,6381.3397,6472.7936,6363.218,6472.6799,13373550000.0,155429000000.0,0.45,6.809338521
2022-08-23,sh.000905,6460.1716,6475.8227,6436.081,6466.4045,13367637700.0,152812000000.0,0.59,8.852140078
2022-08-24,sh.000905,6470.6864,6472.6832,6277.9892,6284.5769,15810387200.0,171923000000.0,0.81,1.945525292
2022-08-25,sh.000905,6303.1445,6327.0917,6225.6756,6322.6961,14194636700.0,152349000000.0,0.73,3.793774319
2022-08-26,sh.000905,6331.079,6381.4834,6286.5227,6298.3739,13040583700.0,145604000000.0,0.5,3.307392996
2022-08-29,sh.000905,6213.4016,6310.9932,6205.1266,6310.402,12526884900.0,132966000000.0,1.01,4.571984436
2022-08-30,sh.000905,6309.5791,6319.1701,6248.1377,6285.9273,13210920000.0,136583000000.0,0.94,3.59922179
2022-08-31,sh.000905,6265.5934,6280.1856,6132.2326,6155.7455,14727540800.0,153777000000.0,1.2,0.972762646
2022-09-01,sh.000905,6153.287,6207.244,6118.5774,6126.7685,11857505400.0,124671000000.0,0.5,2.140077821
2022-09-02,sh.000905,6135.2957,6176.1706,6117.7266,6149.4273,10656438400.0,114216000000.0,0.88,3.404669261
2022-09-05,sh.000905,6147.7062,6184.8042,6122.619,6182.6465,11747924400.0,119758000000.0,0.82,4.182879377
2022-09-06,sh.000905,6198.4868,6292.5319,6187.9517,6291.5707,12984604000.0,135892000000.0,0.84,6.614785992
2022-09-07,sh.000905,6269.9911,6314.1182,6256.6131,6301.5644,12016029200.0,130718000000.0,0.53,6.614785992
2022-09-08,sh.000905,6299.9068,6309.8969,6266.5175,6272.5752,11616426900.0,120970000000.0,0.74,5.836575875
2022-09-09,sh.000905,6275.8978,6321.8229,6254.2611,6316.9724,12138922800.0,124658000000.0,0.83,5.83090379
2022-09-13,sh.000905,6334.8609,6343.7743,6291.4445,6300.422,11810631400.0,123862000000.0,0.88,4.275996113
2022-09-14,sh.000905,6214.9119,6273.6335,6206.9248,6249.963,10912116000.0,114645000000.0,1.02,3.206997085
2022-09-15,sh.000905,6280.4462,6282.6932,6053.7988,6107.7964,14164350000.0,148202000000.0,0.94,1.652089407
2022-09-16,sh.000905,6091.4195,6102.5416,5954.5037,5954.5037,13717211500.0,131508000000.0,1.05,0.874635569
2022-09-19,sh.000905,5947.8566,5967.6548,5880.4941,5913.1493,10402541200.0,104610000000.0,0.81,0.29154519
2022-09-20,sh.000905,5949.3355,6002.792,5940.5814,5958.2922,8881300000.0,96795084956.0,0.74,0.777453839
2022-09-21,sh.000905,5943.0935,5998.7001,5876.5156,5978.581,10346364400.0,100001000000.0,0.62,1.457725948
2022-09-22,sh.000905,5938.0989,6015.1192,5931.7309,5965.8854,9986760200.0,102286000000.0,0.72,1.068999028
2022-09-23,sh.000905,5961.0615,5986.8209,5839.9316,5889.6019,10060943700.0,104707000000.0,1.05,0.388726919
2022-09-26,sh.000905,5841.5777,5922.3202,5798.2786,5806.3181,10324436000.0,102568000000.0,1.74,0.485436893
2022-09-27,sh.000905,5823.5478,5920.0531,5808.2522,5920.0531,9741802200.0,103954000000.0,1.23,2.13592233
2022-09-28,sh.000905,5910.0494,5910.0494,5769.5198,5769.5198,9369485300.0,99052683111.0,1.04,0.873786408
2022-09-29,sh.000905,5823.2724,5856.1602,5741.0175,5771.8812,9538579800.0,97557854862.0,1.24,1.359223301
2022-09-30,sh.000905,5764.1521,5804.2022,5714.0629,5714.0629,8554516800.0,87143078865.0,0.8,0.388349515
2022-10-10,sh.000905,5729.7548,5758.0415,5618.8038,5635.7109,9746934500.0,97320936443.0,0.86,0.970873786
2022-10-11,sh.000905,5642.4791,5703.2705,5606.9944,5684.5063,8657146900.0,88733098159.0,1.37,0.582524272
2022-10-12,sh.000905,5680.3641,5820.4537,5594.2971,5820.4537,10610175700.0,110816000000.0,1.62,2.038834951
2022-10-13,sh.000905,5789.661,5876.4759,5780.1758,5830.3355,10572226800.0,114922000000.0,0.83,2.233009709
2022-10-14,sh.000905,5866.8591,5996.044,5866.8591,5973.4389,11821224500.0,138463000000.0,1.3,4.854368932
2022-10-17,sh.000905,5952.3801,6023.5259,5945.4277,6015.5963,11146186900.0,127160000000.0,0.82,5.631067961
2022-10-18,sh.000905,6031.047,6074.3734,5996.3927,6035.6737,10575019500.0,127131000000.0,0.94,6.893203883
2022-10-19,sh.000905,6021.8,6037.4429,5970.4371,5972.7226,9388106500.0,112291000000.0,0.67,2.912621359
2022-10-20,sh.000905,5943.4767,6035.5523,5886.3955,5948.8621,10338824500.0,121767000000.0,1.24,3.689320388
2022-10-21,sh.000905,5959.2074,5993.8762,5928.9185,5956.8811,9682629500.0,112261000000.0,1.04,5.436893204
2022-10-24,sh.000905,5968.5417,6061.2078,5857.8584,5896.9031,11950108100.0,137329000000.0,1.47,3.398058252
2022-10-25,sh.000905,5864.0249,5926.5683,5785.4086,5869.781,10704585400.0,123656000000.0,1.34,2.233009709
2022-10-26,sh.000905,5871.0773,6016.9172,5871.0773,5971.6009,11653007900.0,143743000000.0,1.32,5.922330097
2022-10-27,sh.000905,5978.2847,6020.893,5962.9743,5963.0037,11708821900.0,147970000000.0,1.08,5.533980583
2022-10-28,sh.000905,5922.8193,5934.7974,5760.0452,5781.7972,13167633200.0,147373000000.0,1.22,2.038834951
2022-10-31,sh.000905,5745.0776,5859.5968,5743.5552,5807.1063,12701606400.0,150059000000.0,1.0,4.174757282
2022-11-01,sh.000905,5814.2148,5942.1356,5786.8711,5941.1451,13661677600.0,165176000000.0,1.87,5.922330097
2022-11-02,sh.000905,5925.6508,6028.767,5916.0613,5997.8038,14233028600.0,183166000000.0,1.31,6.116504854
2022-11-03,sh.000905,5944.5114,6018.4176,5937.605,5996.7187,10638690600.0,145163000000.0,1.19,4.854368932
2022-11-04,sh.000905,5996.3054,6157.4279,5996.3054,6133.4629,13870711100.0,174457000000.0,1.72,7.184466019
2022-11-07,sh.000905,6133.2389,6166.1908,6100.6056,6141.4088,13809240900.0,167295000000.0,1.05,5.334626576
2022-11-08,sh.000905,6139.8902,6141.0231,6095.4447,6134.2564,10826753100.0,134373000000.0,0.9,5.625606208
2022-11-09,sh.000905,6140.5417,6182.3383,6118.7288,6120.8286,10476225000.0,127037000000.0,0.72,5.625606208
2022-11-10,sh.000905,6085.2848,6119.0345,6061.8078,6089.6951,11640192800.0,129143000000.0,1.02,5.237633366
2022-11-11,sh.000905,6223.228,6249.3487,6134.6815,6138.6211,17649212100.0,198177000000.0,2.18,4.752667313
2022-11-14,sh.000905,6140.1875,6189.3825,6104.9304,6129.5129,15948672500.0,174065000000.0,1.32,7.371483996
